id,name,size,sizeUnit,category,brand,images,level1,level2,designChanges
627,BONAQUA SPARKLING  FLAVOURED STRAWBERRY 500ML PET,0.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/637/original,WATER,https://services.traxretail.com/images/traxus/1/original,
634,BONAQUA SPARKLING FLAVOURED APPLE MINT 1.5 LT PET,1.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/644/original,WATER,https://services.traxretail.com/images/traxus/1/original,
629,BONAQUA SPARKLING FLAVOURED APPLE MINT 500ML PET,0.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/639/original,WATER,https://services.traxretail.com/images/traxus/1/original,
633,BONAQUA SPARKLING FLAVOURED LEMON LIME 1.5 LT PET,1.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/643/original,WATER,https://services.traxretail.com/images/traxus/1/original,
635,BONAQUA SPARKLING FLAVOURED LITCHI 1.5 LT PET,1.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/645/original,WATER,https://services.traxretail.com/images/traxus/1/original,
636,BONAQUA SPARKLING FLAVOURED NAARTJIE 1.5 LT PET,1.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/646/original,WATER,https://services.traxretail.com/images/traxus/1/original,
631,BONAQUA SPARKLING FLAVOURED NAARTJIE 500ML PET,0.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/641/original,WATER,https://services.traxretail.com/images/traxus/1/original,
632,BONAQUA SPARKLING FLAVOURED STRAWBERRY 1.5 LT PET,1.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/642/original,WATER,https://services.traxretail.com/images/traxus/1/original,
626,BONAQUA STILL UNFLAVOURED WATER 1.5 LT PET,1.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/636/original,WATER,https://services.traxretail.com/images/traxus/1/original,
624,BONAQUA STILL UNFLAVOURED WATER 500 ML PET,0.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/634/original,WATER,https://services.traxretail.com/images/traxus/1/original,
1326,Bonaqua Strawberry 6x500ml,0.5,l,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/6700/original,WATER,https://services.traxretail.com/images/traxus/1/original,
1463,Bonaqua Water Pump still 750ml  6pack,750.0,ml,WATER,BONAQUA,https://services.traxretail.com/images/traxus/ccza/Product_Images/4f4b7751-d8ba-4ef8-c649-2239688be750/c338e620-04c3-11e8-b487-35f72565ec2d/original,WATER,https://services.traxretail.com/images/traxus/1/original,
1505,Bos Berry Ice Tea 1L,1.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/a6272f93-dff7-4f01-820c-65f9d414c5fb/fceadfb0-3707-11e8-9d2a-bda1bd48a09a/original,,,
2904,Bos Berry Ice Tea 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2904/Front20180809110220/original,,,
2913,Bos Berry Ice Tea 3l,3.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2913/Front20180809111812/original,,,
2909,Bos Berry Ice Tea 4 x 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2909/Front20180809110946/original,,,
1506,Bos Ice Tea Apple 1L,1.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/0b3674fa-e72d-4784-8b83-2b311d2b48b5/00af13a0-3708-11e8-99fa-ef3d7086bb65/original,,,
2917,Bos Ice Tea Apple 4 x 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2917/Front20180809112453/original,,,
2908,Bos Ice Tea Berry 6 x 200ml,0.2,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2908/Front20180809110718/original,,,
3598,Bos Ice Tea Berry Flavoured Tetra 200 ml,0.2,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/3598/Front20190225003511/original,,,
2916,Bos Ice Tea Peach 6 x 200ml,0.2,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2916/Front20180809112317/original,,,
3596,Bos Ice Tea Peach Flavoured Sugar Free Wrap Plastic 4 Pack x 330 ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/3596/Front20190225003511/original,,,
3597,Bos Ice Tea Peach Flavoured Tetra 200 ml,0.2,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/3597/Front20190225003511/original,,,
3879,Bos Ice Tea Peach Tetra 200 ml,200.0,ml,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/3879/Front20190403131559/original,,,
802,BOS ICED FRUIT TEA APPLE 275ML CAN,0.275,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/812/original,,,
927,BOS ICED FRUIT TEA APPLE 500ML PET,0.5,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/938/original,,,
805,BOS ICED FRUIT TEA BERRY 275ML CAN,0.275,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/815/original,,,
804,BOS ICED FRUIT TEA ENERGY 275ML CAN,0.275,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/814/original,,,
800,BOS ICED FRUIT TEA LEMON 275ML CAN,0.275,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/810/original,,,
925,BOS ICED FRUIT TEA LEMON 500ML PET,0.5,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/936/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/137/Front20180809115951/original,,
801,BOS ICED FRUIT TEA PEACH 275ML CAN,0.275,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/811/original,,,
926,BOS ICED FRUIT TEA PEACH 500ML PET,0.5,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/937/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/138/Front20180809115951/original,,
803,BOS ICED FRUIT TEA SLIM 275ML CAN,0.275,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/813/original,,,
928,BOS ICED TEA BERRY 500ML PET,0.5,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/939/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/139/Front20180809115951/original,,
929,BOS ICED TEA LIME & LIME 500ML PET,0.5,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/940/original,,,
931,BOS ICED TEA SPORT RED BERRY 500ML PET,0.5,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/942/original,,,
4257,Bos Iced Tea Yuzu Flavoured Organic Green Roobios Can 355 ml,0.355,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/4257/Front20190624105909/original,RTD Tea,https://services.traxretail.com/images/traxus/7/original,
1507,Bos Lemon Ice Tea 1L,1.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/b2858a55-12a5-4cb7-f6c9-87f287d09abb/04d7fcd0-3708-11e8-8920-cbcf16b2f1e0/original,,,
2905,Bos Lemon Ice Tea 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2905/Front20180809110332/original,,,
2914,Bos Lemon Ice Tea 3l,3.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2914/Front20180809111921/original,,,
2910,Bos Lemon Ice Tea 4 x 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2910/Front20180809111349/original,,,
1508,Bos Lime & Ginger Ice Tea 1L,1.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/fc257c2b-37c5-4a58-a676-b592b51922f4/09a56360-3708-11e8-819e-71446e361d9a/original,,,
2906,Bos Lime & Ginger Ice Tea 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2906/Front20180809110442/original,,,
1509,Bos Peach Ice Tea 1L,1.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/92a2af98-1ef8-4567-9915-726014a300c3/0d580b20-3708-11e8-9d2a-bda1bd48a09a/original,,,
2907,Bos Peach Ice Tea 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2907/Front20180809110605/original,,,
2915,Bos Peach Ice Tea 3l,3.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2915/Front20180809112058/original,,,
2911,Bos Peach Ice Tea 4 x 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2911/Front20180809111459/original,,,
2505,Bos Sport Lemon 500 ml,500.0,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2505/Front20180509083019/original,,,
2893,Bos Sugar Free Peach Ice Tea 330ml,0.33,l,RTD TEA,BOS,https://services.traxretail.com/images/traxus/ccza/Product_Images/2893/Front20180809104624/original,,,
1401,Burn Lemon Ice 500ml Can,0.5,l,ENERGY,BURN,https://services.traxretail.com/images/traxus/ccza/Product_Images/8328/original,ENERGY,https://services.traxretail.com/images/traxus/ccza/Brands/140/20170515065812/original,
1400,Burn Original 500ml Can,0.5,l,ENERGY,BURN,https://services.traxretail.com/images/traxus/ccza/Product_Images/8324/original,ENERGY,https://services.traxretail.com/images/traxus/ccza/Brands/140/20170515065812/original,
4245,Cappy Sparkling Juice Mango Orange Can 330 ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/4245/Front20190618151020/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
4251,Cappy Sparkling Juice Orange Mango Wrap Plastic 6 x 330 ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/4251/Front20190618151021/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
4244,Cappy Sparkling Juice Passion Peach Can 330 ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/4244/Front20190618151020/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
4252,Cappy Sparkling Juice Passion Peach Wrap Plastic 6 x 330 ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/4252/Front20190618151021/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3130,Cappy Still Apple Juice 6x330ml Can pack,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3130/Front20181101232247/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3086,Cappy Still apple Juice Can 330ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3086/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3129,Cappy Still Breakfast Blend Juice 6x330ml Can pack,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3129/Front20181101232247/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3087,Cappy Still Breakfast Blend Juice Can 330ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3087/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3128,Cappy Still Breakfast Blend Juice Pet 1500ml,1500.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3128/Front20181101232247/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3132,Cappy Still Orange Juice 6x330ml Can pack,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3132/Front20181101232247/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3089,Cappy Still Orange Juice Can330ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3089/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3131,Cappy Still Orange Mango Juice 6x330ml Can pack,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3131/Front20181101232247/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3088,Cappy Still Orange Mango Juice Can 330ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3088/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3092,Cappy Still Orange Mango Juice Pet 1500ml,1500.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3092/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3133,Cappy Still Tropical Juice 6x330ml Can pack,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3133/Front20181101232247/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3090,Cappy Still Tropical Juice Can 330ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3090/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3093,Cappy Still Tropical Juice Pet 1500ml,1500.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3093/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3134,Cappy Still White Grape Juice 6x330ml Can pack,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3134/Front20181101232247/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
3091,Cappy Still White Grape Juice Can 330ml,330.0,ml,JUICES,CAPPY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3091/Front20181101231717/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/159/20181101232954/original,
1239,Ceres Apple 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6103/original,,,
3307,Ceres Apple And Grape Juice Tetra 1 l,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/3307/Front20181123110228/original,,,
2889,Ceres Apple Juice 200ml,0.2,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/2889/Front20180809103908/original,,,
2885,Ceres Fruit Juice Blend 200ml,0.2,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/2885/Front20180809103332/original,,,
2890,Ceres Fruit With Water Apple 200ml,0.2,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/2890/Front20180809104020/original,,,
1241,Ceres Hanepoot 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6117/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/1241/dvc/Front20190610024346/original,,
4187,Ceres Juice Henepoort Grape Tetra 200 ml,0.2,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/4187/Front20190610005704/original,,,
1234,Ceres Litchi 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6068/original,,,
1231,Ceres Mango 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6047/original,,,
1237,Ceres Medley of Fruits 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6089/original,,,
2886,Ceres Medley Of Fruits Juice Blend 200ml,0.2,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/2886/Front20180809103508/original,,,
1230,Ceres Orange 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6040/original,,,
2887,Ceres Orange Juice Blend 200ml,0.2,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/2887/Front20180809103633/original,,,
1242,Ceres Peach 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6124/original,,,
1235,Ceres Ruby 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6075/original,,,
1236,Ceres Secrets of the Valley 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6082/original,,,
1120,Ceres Sparkling Apple Juice 275 ml,0.275,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/1156/original,,,
1117,Ceres Sparkling Apple Juice 750 ml,0.75,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/1153/original,,,
1119,Ceres Sparkling Red Grape Juice 275 ml,0.275,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/1155/original,,,
1116,Ceres Sparkling Red Grape Juice 750 ml,0.75,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/1152/original,,,
1118,Ceres Sparkling White Grape Juice 275 ml,0.275,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/1154/original,,,
1121,Ceres Sparkling White Grape Juice 275 ml CAN,0.275,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/1157/original,,,
1115,Ceres Sparkling White Grape Juice 750 ml,0.75,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/1151/original,,,
1238,Ceres Whispers of Summer 1000ml,1.0,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/6096/original,,,
2888,Ceres whispers Of Summer Juice Blend 200ml,0.2,l,JUICES,Ceres,https://services.traxretail.com/images/traxus/ccza/Product_Images/2888/Front20180809103746/original,,,
2559,Coca Cola Cherry Coke 330ml,330.0,ml,SSD,COKE CHERRY,https://services.traxretail.com/images/traxus/ccza/Product_Images/2559/Front20180615074914/original,SSD,https://services.traxretail.com/images/traxus/ccza/Brands/132/20160418111524/original,
2927,Coca Cola Cherry Coke 355ml,0.355,l,SSD,COKE CHERRY,https://services.traxretail.com/images/traxus/ccza/Product_Images/2927/Front20180809113706/original,SSD,https://services.traxretail.com/images/traxus/ccza/Brands/132/20160418111524/original,
2926,Coca Cola Cherry Diet Coke 330ml,0.33,l,SSD,COKE CHERRY,https://services.traxretail.com/images/traxus/ccza/Product_Images/2926/Front20180809113553/original,SSD,https://services.traxretail.com/images/traxus/ccza/Brands/132/20160418111524/original,
2988,Coca Cola Life Can 300 ml,300.0,ml,SSD,COCA-COLA Life,https://services.traxretail.com/images/traxus/ccza/Product_Images/2988/Front20180903143628/original,SSD,https://services.traxretail.com/images/traxus/ccza/Brands/136/20160918151224/original,
